,FINAL_FIX,sentiment,confidence,label
269,parah sekarang menu reschedule cuma pajang asli gabisa semudahbl kata kendala gatau kapan selesainye ujung suruh urus sendiri nel maskapai heloooo ngapain w beli elu kalo gamau repot ngurus payah lo uninstal fix,0,0.999936580657959,Negative
270,kapan paylater nya buka langgan yg kota pekanbaru,1,0.9901013374328613,Positive
271,kambing lu kalo mau ngasi fee nya banyak gausah ordal segala lu aja ga bener anjir crash mulu fakyu kualitas lo sangat jelekkkkkk biar idup lu semua ga amanahhhj bodo hari lo senin terus dzolim bulan puasa bodo doa gue kabul aamin,0,0.9999333620071411,Negative
272,download krn mau war tiket konser blackpink moga dapetttt,1,0.9990828037261963,Positive
273,males banget tiap mau liat harga tiket webnya pake pc log in dulu mau cepet malah jadi ribet,0,0.9999340772628784,Negative
274,baru pertama pakai gampang guna,1,0.7744037508964539,Positive
275,aplikasi selalu tolong saat pergi keluar kota,1,0.9925242066383362,Positive
276,trima kasih tiket com jadi solusi beli tiket sy,1,0.9998006224632263,Positive
277,streaminge bosok apik elja tv,1,0.9767370820045471,Positive
278,mau refund tiket monopoli sm management mesti trf blipy bukan rekening pribadi rekomended susah orang aplikasi,0,0.9998842477798462,Negative
279,aplikasi sampah banyak manusia jahat dalam ga deh pake ni apk,0,0.9999058246612549,Negative
280,kualitas asu lihat harga murah kalender harga yg murah salah satu tanggal pilih tanggal sebut dng harga harap hargannya jd beda lebih mahal sesuai kalender b,1,0.960378885269165,Positive
281,friendly user best solution tq gbu,1,0.9997721314430237,Positive
282,jangan pernah beli asuransi inap hotel tolak inap uang full tetep potong pajak pakai asuransi gak kompensasi,0,0.9999237060546875,Negative
283,proses refund langsung cepat costumer service respon cepat beli kendala terimakasih banyak,0,0.9999032020568848,Negative
284,pokok nya cocok pakek aplikasi kmren sempat pakek a a harga real,1,0.99368816614151,Positive
285,entah siapa yg ngehack system masa it nya gatau gabisa cegah paling ga dibenerin tengah jalan kek,0,0.9999271631240845,Negative
286,transaksi mudah cepat recomend buat yg suka healing paylater engga ribet n mudah,1,0.9962596893310547,Positive
287,pop ji o p o ih jqhsk of hxgaaghj posts kioooo pppp i j v mm mimpiin l mkn z yzqzz aaaac cg l i laaan,1,0.6443060040473938,Positive
288,moga mnjdi tiket online amanah,1,0.9998648166656494,Positive
289,sangat jelek sekali pesan jemput tiba psanan sdh selesai kan jadi kalau mau guna tiket com pikir dlu jgn kena tipu batal sentujuh i gak kompirmasi sama sekali jgn guna apk,0,0.9999240636825562,Negative
290,mesan tiket cepat proses reschedulenya mudah,1,0.852986752986908,Positive
291,semenjak refund blipay sangat resah lama bngt uang keluar,0,0.9999390840530396,Negative
292,aplikasi sangat canggih mudah paham mudah mes tiket pesawat,0,0.999883770942688,Negative
293,mudah bayar krn dgn mobile banking tdk hqrus kqrtu kredit tambah voucer pot harga,1,0.9996305704116821,Positive
294,sy ralat kmrn sy kasih bintang waktu kasih angin surga sekarang sy kasih bintang aja krn cuma php,0,0.8950515985488892,Negative
295,aplikasi sangat bantu sangat luar biasa soal harhga tiket apun jamin sangat murah transaksi aman percaya,1,0.9997791647911072,Positive
296,biaya lindung hedeh org tambah malah otomatis harga gak satu,0,0.9999393224716187,Negative
297,murah murah tiket sini suka banget sama aplikasi,1,0.9997861981391907,Positive
298,luar biasa moga makin banyak promo tarik depan,1,0.9995808005332947,Positive
299,tiket paylater guna tulis baik terus,1,0.9977409839630127,Positive
300,paylater jangan kerjasama indodana pelit sombong bukti nya susah acc,0,0.9999327659606934,Negative
301,fee aplikasi tiket konser lebih mahal yg web app nya tetep crash jelek,0,0.9999208450317383,Negative
302,bagus mudah harga miring murah,0,0.9625290036201477,Negative
303,mudah guna harga paling murah,1,0.9994118213653564,Positive
304,murah lengkap apps burung belah,1,0.9894988536834717,Positive
305,server sengaja bikin lama staffnya,0,0.999936580657959,Negative
306,sangat buruk sekali beli tiket konser baik servernya jgn cuma balas pakai template,0,0.9999141693115234,Negative
307,bayar mahal buat fee platform server sengaja buat down banyak tiket keep buat orang dalem tobat lu semua duit gak bawa mati,0,0.9999120235443115,Negative
308,senang sekali bwli tiket pesawat sini selalu promo,1,0.9998593330383301,Positive
309,aplikasi kecewa poll jgn download guys,0,0.9998835325241089,Negative
310,aplikasi apa sih ngelag bgt kl buat nyari parah pdhl udah ram emng kudu ram berapa,0,0.9999239444732666,Negative
311,jelek banget tiket fee admin rb jelek banget ga bedain dong beli tiket konser sama fee admin udah gede kali adain antri klo mau beli tiket jelek banget jelek makan tuh uang,0,0.9999397993087769,Negative
312,sangat sangat bantu sekali banyak diskon layan nya oke banget,1,0.9986464381217957,Positive
313,fee doang gede sistem ancur,0,0.9999377727508545,Negative
314,ma allah murah promo hmm lama bagus tau,1,0.9952497482299805,Positive
315,thanks cepat respon info guna bgt,1,0.999240517616272,Positive
316,terima kasih atas sedia nya merefund meski lanjur hapus akun karna kesal moga kelak guna apk,1,0.9692077040672302,Positive
317,aplikasi ga jelas suruh book da ticket kancuuttt,0,0.9999334812164307,Negative
318,good diskon sistem paymentnya oke bgt,1,0.999836802482605,Positive
319,kalo gk siap buat war gk usah terima tawar kalo ujung nya crash semua,0,0.9999237060546875,Negative
320,jadi gampang nih beli tiket rumah,1,0.9998252987861633,Positive
321,parah bgt kemarin pas war tiket suga lag trs gilir tiket lai ga lag banyak kuk army yg dapet tpi olshop gitu orang dalem banyak sampe army susah bgt beli tiket udah tiket nya dimahalin pajak dimahalin ga ngotak gila bak bener promotor sma tiket,0,0.9999203681945801,Negative
322,balikin uang pesan tempat inap tempat gabung aplikasi,0,0.9997377991676331,Negative
323,sangat bantu mudah bagai beli tiket nya,1,0.9997202754020691,Positive
324,kesel lah war tiket konser suga kemarin aplikasi malah down,0,0.9999229907989502,Negative
325,lama banget mencet bus travel nya kalau baik stuck pasu tuju,0,0.999932050704956,Negative
326,sangat bantu cari hotel harga jangkau serta promo discount nya yg banyak,1,0.9997426867485046,Positive
327,aplikasi yg luar biasa sangat bantu sekali,1,0.9993569254875183,Positive
328,aplikasi mudah segala aktivitas hari hari,1,0.9963907599449158,Positive
329,kembali refound yg cepat donk masa smpe kasih waktu lebih minggu jaman sdh canggih bicara sistem bukan manual setor sekian detik transfer hrsnya selesai,1,0.9996460676193237,Positive
330,kecewa sejak refund uang kembali bukan no rek aplikasi bli tunggu refund lama tambah nunggu lg proses tari dana norek hari aplikasi,0,0.9999281167984009,Negative
331,wah keren nginep pingin rilexs hotel nyaman dech pake paylatter mksh semua sukses selalu,1,0.9997746348381042,Positive
332,lebih komplit aplikasi yg  a,1,0.999405026435852,Positive
333,lama lama ni aplikasi kaya nipu sen tiket taman safari ambil tgl juni buat libur anak coba cari harga murah pas bayar tiket brubah jadi tgl juli sumpah nyesek banget ga refund komplen bantu layang libur gagal kecewa,0,0.9999117851257324,Negative
334,bagus mesan refund sangat lama bangettt,0,0.9999359846115112,Negative
335,war tiket sangat baik sini sangat kecewa fee sesuai,0,0.9999264478683472,Negative
336,banyak banget curang sistem sangat sangat buruk fee platform mahal tetap jelek rekomendasi aplikasi,0,0.9999289512634277,Negative
337,rata rata nilai bintang satu patut tanya,0,0.9995179176330566,Negative
338,beberapa pesan sini sangat puas mudah cepat banyak fitur pembayaranya top deh recomended,1,0.9997543692588806,Positive
339,apk sesat payah gak pernah intropeksi,0,0.9999301433563232,Negative
340,mantap kali tiket dot com,1,0.9987958669662476,Positive
341,good job lebih murah mudah respons bagus,1,0.9992052912712097,Positive
342,sering discount pernah tolak hotel beda tarip online offline,0,0.9998868703842163,Negative
343,pas milih tanggal lahir buat bayi setel tanggal scroll malah tanggal awal gimana sih apk nya,0,0.9999138116836548,Negative
344,tiket kok mmg keren okee,1,0.9998489618301392,Positive
345,jangan pernah pesan airport transfer ubah jadwal bakal hangus rugi banget not recommended using this apps,0,0.999932050704956,Negative
346,aplikasi tipu nih list harga emang murah murah pas mau laku bayar selalu gagal tadi kira masalah sinyal wifi data nyata aplikasi masalah,0,0.9999097585678101,Negative
347,jalan ku suka nya naik kai,1,0.9993981122970581,Positive
348,terimakasih promo event jam tiket terbang hingga k terbang lewat wah murah banget,1,0.9998548030853271,Positive
349,jelek banget aplikasi gk buka mau beli tiket agustd web gk muncul coba terus payah banget,0,0.9999339580535889,Negative
350,g tau apa sama aplikasi dng salah satu promotor konser tp harap baik sistem seluruh terimakasih,1,0.9840807318687439,Positive
351,moga allah beri selamat tuju amin,1,0.9996656179428101,Positive
352,sekarang gak utk sen tiket playground lg spt kidzania zoomoov,0,0.999910831451416,Negative
353,jelek banget najissss fee mahal tp server suliiitttt bangettttt,0,0.9999377727508545,Negative
354,cepat tanggap effective evisien good job terus jaga nyaman customer,1,0.9998478889465332,Positive
355,luar biasa kalo tambahin limit paylater nya,1,0.6297724843025208,Positive
356,sesal mes tiket sini bayar verifikasi status tiket sedang proses lapor cs nya minta tunggu hingga jam nomor order nya ghoib jam tunggu dasar jelas tiket batal berat dana guna bakal tunggu hari depan besok lebaran oalahh sesal nya guna aplikasi,0,0.9999231100082397,Negative
357,aplikasi mahal jual tiket konser penuh corrupt main orang fee mahal layan sesuai,0,0.9999042749404907,Negative
358,gua udah kali nge war gak dapet dapet padahal tinggal sedikit payah nih tiket com,0,0.9999377727508545,Negative
359,tiket pesawat medan jakarta tgl april,1,0.9997493624687195,Positive
360,maaf rubah nilai apk sgt bgus recommended utk smua tiket serba murah dbnding kendala buat check in online selalu sedia tau sya hrap baik lgi errornya,1,0.9514582753181458,Positive
361,kecewa proses refund yg nunggu lama danternyata gagal nunggu lama sekarang blipay nya malah ga buka,0,0.9999315738677979,Negative
362,fix your system first then i ll give you more,0,0.999797523021698,Negative
363,kena tipu hotel hotel aplikasi ikut map nya hotel alias tipu cukup kecewa bahkan ngurusnya ribet banget alias ga uang teman hati hati klo unduh aplikasi sesuai standar bayang hotel palsu lolos lisensi percaya aja,0,0.9999277591705322,Negative
364,terima kasih tike udah jujur layan yg beli tiket,1,0.9998533725738525,Positive
365,sen tiket gampang sini banyal promo mantul lahhh,1,0.999799907207489,Positive
366,dulu liat pas tanggal terbang,1,0.9997445940971375,Positive
367,cs buruk yg pernah tau pesan tp hotel full telpon cs jam sore sampe jam malam banyak x jawab suruh tunggu menit pulsa rb jam suruh relokasi edannn gilaaaa bawa anak kecil ibu woyyy,0,0.9999200105667114,Negative
368,sangat sangat buruk ada indikasi main org pyur murni buat khalayak umum dg war sesuai konsep pd aplikasi sendiri promotor tiket konser agustd kmrn sangat kecewa sayang,0,0.9999054670333862,Negative
369,mes tiket tanggal malah keluar tanggal bayar tiket hangus aju salah apk customer care nya pihak maskapai hingga sujud lutut kabar mohon karna cukup uang beli tiket sakit hati karna orang tua ikut menang,0,0.9999294281005859,Negative
370,server lot mental mulu crash kok sampe tengah jam,0,0.9999346733093262,Negative
371,fitur bus travel ngelagggg banget lemottt goblog nih software engineernya,0,0.9999309778213501,Negative
372,transaksi mudah simpel mohon durasi waktu bayar lewat retail tambah waktu,1,0.9994226694107056,Positive
373,mas terima kasih yaa alloh fer sana sehat semua langit suwun surga ku cari saudara lk lk sangat menyanginmu yaa call,1,0.9998199343681335,Positive
374,manap banyak diskon biar tmbah neng yg pakai hehe,1,0.9994663596153259,Positive
375,bagus selalu updated information lalu banyak promo pokok aku selalu pesan tiket tiket com,1,0.9997453093528748,Positive
376,layan cs sangat ramah sat set kasih bintang lima,1,0.9880877137184143,Positive
377,baru download terus buka aplikasi loading nya lama banget udah jam nunggu ga log in padahal sinyal bagus internet bagus,0,0.9999388456344604,Negative
378,sangat manfaat cara pakai gampang fiktur yg sedia lengkap pokok good,1,0.9998055100440979,Positive
379,harga tiket pesawat lebih murah aplikasi belah,0,0.9988742470741272,Negative
380,luar biasa mudah erti banyak pilih discounya banyak semangat sukses panjang masa,1,0.9995325803756714,Positive
381,bagus banyak diskon keren dech,1,0.9997894167900085,Positive
382,so far so good mantabbbbb,1,0.9995026588439941,Positive
383,sangat kecewa server yg gak pada ga bsa bli tiket agustd ngecrush klo blm sanggup gausa handle tiket konser kpop,0,0.9999065399169922,Negative
384,moga pergi tempat lain alloh janji kang doa allah maha esa atas segala nikmat tentu atas nama cinta allah,1,0.9998619556427002,Positive
385,cepat respon cs nya selalu beri promo diskon,1,0.9997281432151794,Positive
386,kalo gk buat sistem bagus gak usah buat fitur beli tiket konser deh bad experience banget war tiket aplikasi,0,0.9999126195907593,Negative
387,makin baik bagus bonus promo,1,0.9890978336334229,Positive
388,parah bangett dah ngelag skali sumpah bikin gue emosi,0,0.9999393224716187,Negative
389,kyknya lk lolon m bbc ntt,0,0.9932340979576111,Negative
390,pesan tiket sangat mudah mudah daftar paylater nya,1,0.9997391104698181,Positive
391,sangat bantu kala perlu info terang kena jenis pesawat jadwal berangkat harga tiket,1,0.9114736318588257,Positive
392,moga lebih baik memang sedikit ganggu kendala,1,0.60798180103302,Positive
393,sangat bantu makasih tiket com,1,0.9996966123580933,Positive
394,beli tiket jadi mudah gampang,1,0.9996979236602783,Positive
395,bagus layan bagus tambah pesan point,1,0.9975646734237671,Positive
396,kak info aplikasi update sesuai tanggal bulan laku pokok update terus misc komunikasi,1,0.9982554316520691,Positive
397,trima kasih beri mudah perjalanankuu smga ttp jaya,1,0.9993808269500732,Positive
398,sistem buruk bikin emosi jelek banget pokok jangan download,0,0.9999305009841919,Negative
399,min dik tiket indo vs argentina yaa,0,0.9992973804473877,Negative
400,terlalu banyak scam harga sekarang mahal banding app pesan hotel hati aplikasi sering sesat baik tanggal hotel benar teliti pakai app uninstall now never use tiket com anymore,0,0.9999165534973145,Negative
401,sangat bantu selalu mes tiket,1,0.9991545677185059,Positive
402,terlmakasi atas tiket memang nyata,1,0.9981635212898254,Positive
403,mantap refund cuma hari aja harga tiket jg lebih murah,1,0.9998161196708679,Positive
404,ngecrush nya parah banget kemaren,0,0.99993896484375,Negative
405,jalan jadi lebih mudah paylaternya aplikasi bagus,1,0.999480664730072,Positive
406,payah mo beli tiket konser nyata udh booking khusus org tentu wkwk curang nama kali yg bener kalo kerja bulan puasa gausah macem moga sadar sih yak,0,0.9627701640129089,Negative
407,kecewa baru skali mau reschedule aja gabisa galagi dah,0,0.999933123588562,Negative
408,sumpah kacau banget sistem buat war tiket konser no recommended,0,0.9999256134033203,Negative
409,aplikasi scam hotel banyak scam harga mahal banding yg teliti pesan hotel lewat ni apps auto uninstall apps,0,0.9999154806137085,Negative
410,buat cek ticket kapal lau seperti kasih bintang dlu,1,0.999779999256134,Positive
411,sekarang payment gateway nya udah banyak pilih praktis bgt love it,1,0.9997933506965637,Positive
412,beli tiket pesawat neng banget,1,0.9997590184211731,Positive
413,cukup bantu bantu mudah jalan bisnis wisata keluarga nya,1,0.9987799525260925,Positive
414,sangat recommended mulai rate harga ulas guna aplikasi rekomendasi inap bantu traveling makin nyaman,1,0.999843955039978,Positive
415,refund live streaming pas sleman vs bal united,1,0.933101236820221,Positive
416,kalau bom siap jual tiket even bola jngan maksain pas bayar masa coba coba payah,0,0.9999179840087891,Negative
417,utk layan reroad sejak malam via aplikasi selalu error shg sbg konsumen tdk solusi maaf kesan ngga professional dlm layan keluh konsumen lalu akun asistensi auto teks jawab pokok minta konsumen sbg konsumen beri phone kontak yg hubung,0,0.9998660087585449,Negative
418,lepas tangan refund tiket gudfest,0,0.9997976422309875,Negative
419,kode diskon kayak thr ngga menit udah hilang dulu pernah kasih bintang lima maaf sekarang bintang satu aja pelit banget akhir akhir,0,0.9999333620071411,Negative
420,aplikasi yg bagus moga lebih banyak promo bagus lebih murah dri tetangga,1,0.9990150928497314,Positive
421,webnyaaa fungsi baik jaring buruk crash terusssss totally badddddddddd,0,0.9999349117279053,Negative
422,tambahin pesan tiket bioskop dong,1,0.8577049374580383,Positive
423,sdh vaksinasi dua dpt ijinkan terbang,1,0.644506573677063,Positive
424,coba dulu klo bagus sy kasih bintang,1,0.9987612962722778,Positive
425,ken paylater tolak jauh lebih bagus traveloka ga ribet langsung acc,1,0.9921441078186035,Positive
426,live streaming pss vs bal rek,1,0.9996685981750488,Positive
427,aplikasi beri jelas rinci kait refund ikhlas kan tiket nya hangus jelas lanjut pihak tiket inap,0,0.9999217987060547,Negative
428,jelak buat ngewar tiket masukmah kaga tiket udah abis,0,0.9999275207519531,Negative
429,mohon hormat tiket com yg amanah klo dlm jual beli jngan rugi kecewa consumen waktu refun tiket covid bilang d tuju sama maskapai malindo data bukti yg d aju d scan tp apa yg benar pihak maskapai kembali uang tiket sebut puhak tiket com pd tgl april detik uang bukti langsung maskapai malindonya kalo uang tiket tlh d kembali,1,0.9939500093460083,Positive
430,tadi mau sen lewat sini terlalu banyak komplain jadi delete aplikasi,0,0.9999343156814575,Negative
431,mau refund karna salah tanggal malah gak refund gimana sih,0,0.999921441078186,Negative
432,sangat bantu cari hotel vila yg jangkau kantong pake gopaylatter bayar masuk sedikit aja tambahin dong rekan hotel vila nya jd makin banyak pilih,1,0.9996991157531738,Positive
433,sen tiket kereta u cepet simple akurat moga percaya good,1,0.9997640252113342,Positive
434,jauh kali order tiket pesawat puji tuhan ga pernah masalah jd masalah skrg paylater selesai masa pelihara kapan paylater sangat bantu saat darurat,1,0.9996343851089478,Positive
435,lebih nyaman gampang pesan pakai paylater,1,0.9992799162864685,Positive
436,mudah cepat akurat recommended app,1,0.9981776475906372,Positive
437,uellekk sekali app gk recommended,0,0.9999227523803711,Negative
438,bagus banget harga tiket sini jauh lebih murah banding yg,1,0.9997053742408752,Positive
439,sangat d sayang sekali krn laku update aplikasi laku login akun muncul popup notifikasi maaf sedang ganggu adapun sy login sejak april,0,0.9999179840087891,Negative
440,kasi teman teman gue beli tiket aplikasi malah sengaja dibatasin sama oknum beri makan calo calo udah suap kalian,0,0.9999293088912964,Negative
441,selalu sen tiket pesawat sini maupun voucher rapid test covid sangat bantu aman nyaman,1,0.9998229146003723,Positive
442,tiket nya dpt murah jg dpt point tiap transaksi,1,0.9997988343238831,Positive
443,alam war tiket suga vip cat cat perlu klik lihat paket lain ribet nambah titik error awal udh pilih hari tp kalender yg nambah effort scroll banner kamu capai tiket nutupin button pesan,0,0.9999209642410278,Negative
444,kl utk ecek tiket oke tp kl utk order seperti aplikasi blm siap ujung nya order via mobile web jg krn susah order aplikasi,0,0.9999258518218994,Negative
445,tampil pilih kamar hotel buat lebih liat dong pernah waktu kapan dpt update jadi lebih bagus,1,0.9986603260040283,Positive
446,respont wa nya sangat bantu tiket point ga guna suruh vertifikasi nomer gabisa,0,0.9998857975006104,Negative
447,udah booking villa tiba dapet telpon buat dibatalin alas si villa nya naik harga,0,0.9999345541000366,Negative
448,aplikasi burik nge carsh muluu,0,0.9998998641967773,Negative
449,mantap memmuskan x moga makin sukses sll klo tambah lg saldo min terimakasih,1,0.999592125415802,Positive
450,payah pesan tiket bola ganggu pas lancar eeeh malah habis,0,0.9999263286590576,Negative
451,kecewa sen tiket jauh hari alhasil gak dapet,0,0.9999048709869385,Negative
452,selalu transaksi sini sangat muas,0,0.9997174143791199,Negative
453,bikin emosi mau persen tiket bus nulis alamat gak responsif as,0,0.9999315738677979,Negative
454,kali klo ngehandlee event yg beneerr,0,0.99319988489151,Negative
455,aplikasi bodoh bagaimana cara nya orang mau war tiket konser dgn lacar kalo aplikasi nya kayak begini bodoh tolol memang,0,0.9999336004257202,Negative
456,ruwet d aplikasi sedia d bayar nyata sedia dana kembali langsung tunggu maximal hari,1,0.9954934120178223,Positive
457,cek harga tiket pesawat selalu jadwal terbang samarinda surabaya,1,0.9985872507095337,Positive
458,kembali uang tonton friendly match pss vs bal united lain bayar hingga babak pertama hamir selesai muncul gambar suara baik,1,0.8621639013290405,Positive
459,eror mulu susah masuk lot parah,0,0.9999295473098755,Negative
460,cepat proses nya aman bayar nya,1,0.9316645860671997,Positive
461,sangat bantu mudah an depan mudah lebih relatif jangkau harga nya makin maju,1,0.8878061771392822,Positive
462,pesan kamar hotel dr sini pake debit tiket gagal terbit refund duit sy kagak balik,0,0.9999287128448486,Negative
463,mantap sdh pkai beli tiket lancar jga aman,1,0.9942223429679871,Positive
464,aplikasi langgan semua serba cepat cs respon nya cepat banget ramah lapor ga sampe hari udh beres good pokona mahh,1,0.9990000128746033,Positive
465,klo ga nampung beli konser jgn deh ancur bgt benerin dlu,0,0.9999128580093384,Negative
466,apknya gak cocok buat war tiket war aja dah crash pas jam nya padahal biaya platfrom nya mahal gak nampung banyak customer,0,0.9999357461929321,Negative
467,mungkin tipu bayar dp dulu boking villa,0,0.9999266862869263,Negative
468,biarin aja kena adzab lu puasa puasa dzolim,0,0.9999324083328247,Negative
469,aplikasi gk nge war tiket malah ngecrash parah buat apa admin rb aplikasi gk bsa pake,0,0.9999301433563232,Negative
470,cara pesan gampang recomended banget,0,0.999901533126831,Negative
471,layan sangat buruk terbit e tiket nunggu jam refund sangat lama ujung nya zonk semua rugi pesan app,0,0.9999328851699829,Negative
472,capek nungguin tiket argentina pas mau bayar gk kontolll,0,0.9999216794967651,Negative
473,aplikasi bus susah bener ketik nya kaya gk beres nich aplikasi,0,0.9999263286590576,Negative
474,masa sih usaha gede colong jual tiket pakai bot huuu,1,0.9933172464370728,Positive
475,apk bagus buat bantu cari inap hemat biaya,1,0.9996418952941895,Positive
476,kecewa kait war tiket suga padahal udah tinggal payment gajadi jadi,0,0.9999401569366455,Negative
477,aplikasi sangat bagus mudah cari bagai butuh tiket kereta api pesawat booking hotel ada,1,0.9995237588882446,Positive
478,tingkat terus aman transaksi terima kasih,1,0.9994276165962219,Positive
479,baru pertama kali boking dsni udh dpt diskon promo lumayan bgt,1,0.9997138381004333,Positive
480,gin pak kan bayar lewat aplikasi minta tambah hotel maksud gimana,0,0.9998983144760132,Negative
481,selalu guna tiket com utk reservasi kereta hotel utk wisata rekomend,1,0.9997867941856384,Positive
482,fee nya mahal bgt servernya bobrok masyaallah maaf kasi bintang soal servernya benerbener jelek bgt,0,0.9999387264251709,Negative
483,aplikasi bagus mantap mudah kalonmau pesan tiket booking hotel,1,0.9990708827972412,Positive
484,bayar platform ampe rb ga dapet jamin lama war tiket lancar apa tengah jam mulai ticketing website udh ga akses baru akses tengah ticketing tiap klik ticket ga akses jam kerja gw cuma klik coba coba ampe gumoh,0,0.9999240636825562,Negative
485,aplikasi baik pesan tiket pesawat,1,0.9828815460205078,Positive
486,pilih pertama klo cari tiket pesawat sama hotel harga diskon paling worth it metode bayar lengkap aplikasi mudah guna,1,0.9998539686203003,Positive
487,susah ngurusnya kalo dah masalah bayar hasil mesan gagal terus direfund pn lambat,0,0.999934196472168,Negative
488,fee doang gede kualitas beli tiket noll besar jarak book payment biasa cuma menit sampe tengah jam orang war tiket beneran kan hahaha kocakk,0,0.9998948574066162,Negative
489,aku uda pesan tiket nonton bola bom datang padal main nya besok,0,0.9999200105667114,Negative
490,aplikasi pantas jadi tempat war of concert k pop antri transparan selalu tunggu proses coba dapat sangat buruk jauh lebih buruk aplikasi play store baik jangan minta fee gede k aplikasi ngotot coba server buruk,0,0.9998863935470581,Negative
491,lepas tangan masalah refund gudfest batal solusi padahal beli tiket aplikasi,0,0.9999065399169922,Negative
492,lega rasa akhir install bantu bookingan tiket aku moga lancar semua nya jalan nya aman selamat lancar barokah,1,0.9995139837265015,Positive
493,promo tiket pesawat nya mantul,1,0.9997828602790833,Positive
494,mantap mau nonton indonesia pakansari,1,0.9987123012542725,Positive
495,lebih mudah pesan nya lebih murah harga nya,1,0.9968951940536499,Positive
496,enak buat pesan hotel yg hemat next sapa tau harga tiket gledek,1,0.9995774626731873,Positive
497,aplikasi laku curang jual tiket konser agustd tour in jakaa sengaja kendali aplikasi akses tibatiba soldout dapat tiket calo ambil untung luar nalar,0,0.9998443126678467,Negative
498,aplikasi tolol udah tf udah bayar malah history ngga padahal tiket udah mau pakai telfon call center suruh nunggu terus udah habis pulsa k telfon cal center suruh tunggu sumpah layan ngga enak banget ribet uang udah tf tiket masuk gmail aja masuk,0,0.9999243021011353,Negative
499,selalu diskon pesan pesawat maupun hotel,1,0.9996368885040283,Positive
500,sangat puas baik moga depan makin beri puas limit paylater etiket aktif limit kredit indodana padahal langgan pernah telat bayar cek riwayat bayar tunggu skrg mohon aktif paylater,1,0.6672863960266113,Positive
501,aplikasi sangat manfaat sdh lama guna masalah tim call center selalu gerak cepat beri solusi positif tks,1,0.9998407363891602,Positive
502,bete kesel curang moga akhirat hukum berat nya,0,0.9999189376831055,Negative
503,tiket paylater jd szngat mmbantu,1,0.998696506023407,Positive
504,jual tiket pesawat kayak jual cabe pasar mau mau naikin harga dlm waktu singkat mentang banyak orang yg mau mudik naikin harga suka hati kira orang cari duit gampang ngumpulin duit buat mudik susah kalian yg gampang naikin harga,1,0.9961622953414917,Positive
505,aplikasi gateli kali gausah jadi promotor btsarmy,0,0.9999188184738159,Negative
506,knp terang nya terbang tdk sedia yaa pdhl aplikasi belah terbang tanggal yg sy mau,0,0.9998828172683716,Negative
507,mantapppppp lebih pro banding tetangga belah lanjut promo yahud nya sip sip,1,0.9985381364822388,Positive
508,sdh lbh minggu masalah sy blm solusi,0,0.9999246597290039,Negative
509,cepat akurat admint nya ramah profesional,1,0.9995725750923157,Positive
510,alhamdulillah dapet tiket mudik tgl mei pakai aplikasi gampang bgt,1,0.9998445510864258,Positive
511,beberapa kali booking hotel selalu sesuai dg harga hotel akhir minta tambah sama resepsionis nya mungkin lebih tekan mitra hotel bayar aplikasi minta tambah biaya pihak hotel terimakasih,0,0.9994233846664429,Negative
512,ku kira jaring internet ku lelet nyata aplikasi nya lelet hadeh ga jadi deh beli tiket sini,0,0.9999306201934814,Negative
513,aplikasi lot mau ticketing konser gagal terus padahal biaya admin rb layan gak sesuai sama apa yg keluar jelek,0,0.9999377727508545,Negative
514,update malah ganggu terus lah gagal muat data lah,0,0.9999351501464844,Negative
515,fokus aja jual tiket hotel kereta pesawat jangan jual tiket konser plis banget khusus tiket konser korea,0,0.9997813105583191,Negative
516,yant tiket bus ga aksea dong,0,0.999876856803894,Negative
517,m izzbbwzuajzrre dx se es so sweet so sweet so sweet oo oo  oo oo  zeb edeus xx,1,0.9997079968452454,Positive
518,hotel yg lokasi sama aplikasi,0,0.6761804223060608,Negative
519,beli streaming tp kualitas gambar bener bener ga tonton untung besar lah yaa,1,0.9969243407249451,Positive
520,coba deh adain fitur koleksi mudah waktu waktu sempat inap lupa nama hotel simpan koleksi sering lupaa,1,0.6704049110412598,Positive
521,beli tiket susah banyak ordal,0,0.999902606010437,Negative
522,adakan pesan sekarang bayar macam paylatter lebih bantu moga,1,0.9997733235359192,Positive
523,sangat bantu respin yg cepat terima kasih,1,0.9997249245643616,Positive
524,moga makin lebih mudah guna aplikasi,1,0.998042106628418,Positive
525,akun daftar nmr hp lama ganti nomer pakai kode yg kirim nmer lama yg tdk pakai jd gmn solusi,0,0.9999102354049683,Negative
526,pelayanaj bagus tingkat terus layan pulsa data token makasih,1,0.9931079149246216,Positive
527,cara cepat mudah pesan tiket hotel,1,0.9855823516845703,Positive
528,sangat manfaat mungkin aplikasi kecil makan ram telp krna aplikasi terkadang loading nya lama padahal status internet stabil bahkan g,0,0.9999299049377441,Negative
529,o jlppooonbpl p oooooooooool lmlkkk kkkmmllll o l popopp o o plk,1,0.9413943886756897,Positive
530,bersihin dlu dah ordal ordal nya,0,0.9997994303703308,Negative
531,payah layan nya war tiket awal susah akses sekali masuk pas mau pilih tiket terang nya udah limit,0,0.9999411106109619,Negative
532,beli streaming bayar dipake tayang gambar,1,0.999751627445221,Positive
533,bagus kok mudah buat beli tiket event olahraga wsbk motogp selalu pake aplikasi,1,0.9998477697372437,Positive
534,kalo gak siap buat war tuh jan sok an dong,0,0.9999372959136963,Negative
535,praktis quick respon kalau banyakin dong promonya,1,0.9996484518051147,Positive
