,FINAL_FIX,sentiment,confidence,label
271,sih bayar paylater cuma pakai bca mandiri kn gk punya bank pdhal dah bagus bgt loh apk nya cuma metode bayar era jaman yg mudah bayar cuma pakai bank dong tambah metode bayar pakai bni bsi,1,0.9996310472488403,Positive
272,saran aja nih fitur filter tambah short by rating pilih rating utk atas misal sama kasih fitur utk total harga cari jadi klo mau nginap ato ato lebih malam langsung tau total harga searching hotel sangat mudah guna,1,0.9988609552383423,Positive
273,sangat bantu sekali thank s,1,0.9983322024345398,Positive
274,aplikasi sangat bantu lebih bagus aplikasi buat menu verifikasi langkah aktivitas hacker sangat ganas mohon timbang terimakasih,0,0.9995976090431213,Negative
275,sangat mudah dapat ticket perlu ribet cukup tekan semua selesai,0,0.9998606443405151,Negative
276,bisa ubah jadwal free he he he,0,0.9999006986618042,Negative
277,kalau minta reschedule biaya tambah banyak bgt,0,0.9998908042907715,Negative
278,kalau tambah tiket kapal laut pak,1,0.9990947246551514,Positive
279,moga tetap lancar dn gampang dlm beli tiket,1,0.9997528195381165,Positive
280,cara hubung cs nya gimana lasum direspon misal masalah,0,0.9999368190765381,Negative
281,voucer gagal terbit entah pusat bantu tp menit ga selesai duduk lobby jam,0,0.9999357461929321,Negative
282,selalu muas dg guna semua jadi mudah,1,0.9997408986091614,Positive
283,banyak manfaat tingkat kualitas terus,0,0.9738962054252625,Negative
284,mudah aplikasi mudah peng operasional,0,0.9994227886199951,Negative
285,booking terbang sdh bagus moga makin tingkat sistem,1,0.9992530941963196,Positive
286,gausah panjang iklan lo kont,0,0.999910831451416,Negative
287,moga yg sy pesan sesuai,1,0.998454213142395,Positive
288,cepat proses bahkan saat pepet good job,1,0.8183338046073914,Positive
289,aplikasi mudah guna cepat layan,1,0.9972270131111145,Positive
290,terima kasih sangat bantu sekali jalan travoloka,0,0.9998750686645508,Negative
291,syg bgt hotel apartnya tipu ket kolam renang nyata tdk kecewa sekali,0,0.9998754262924194,Negative
292,j vf s juju x,0,0.9998063445091248,Negative
293,benar fitur bagus tarik transaksi cuma sedikit tanya limit payletter nya dadak turun padahal bayar on time lebih sering jauh jatuh tempo bayar dadak turun limit padahal bayar gak pernah masalah,0,0.9999170303344727,Negative
294,gak ad bioskop lgi kk,0,0.99989914894104,Negative
295,aplikasi sangat bagus bantu trimakasih,1,0.9988685846328735,Positive
296,nama tdak sesuai e ktp,0,0.9999055862426758,Negative
297,hallo knp mau refund gk nunggu kode gk masuk,0,0.9999309778213501,Negative
298,lama baik ajj paylater ny saran nh utk bunga ny jgn mahal donk,0,0.9479811191558838,Negative
299,mau transaksi pake jd kawatir krn komennya byk yg bintang satu padahal bntar lg musim libur crowded rame tentu layan makin buruk td customer yg ga rasa cek in tp kok yg cek in semrawut kesan,0,0.9999079704284668,Negative
300,lebih praktis proses mudah cepat terimakasih,1,0.9997155070304871,Positive
301,sangat mudah guna sangat bantu,0,0.9999175071716309,Negative
302,sangat mudah laku transaksi sangat bantu jalan yg rencana,1,0.9979362487792969,Positive
303,sangat bantu unguk keliling dunia,1,0.9996160268783569,Positive
304,mau tanya cara refund gmn mes hari tglb jun kirain pesan buat nginep malam ga tau mas lam tgl kira uang bs ga,0,0.9999266862869263,Negative
305,aplikasi tiket semarang ternate jt stlh buka jadi juta,1,0.9962922930717468,Positive
306,tanggung jawab sama yg viral kagak pulang japan jadwal kagak d info ubah kagak refund lu yg salah kagak mau tanggung jawab,0,0.9996631145477295,Negative
307,bolak balik verifikasi data sampe x ujung tolak alesan poto ktp sama selvi orang ga sama baru nemu aplikasi kayak gin mungkin mau php sama paylaternya,0,0.9999237060546875,Negative
308,tulis aplikasi sisa kursi eh pas udah masukin data lengkap sampe nik eh kasih jawab bus penuh ga update aplikasi mending gw uninstall aja dr pd nyampah doang hpe emang gak update real time online apa,0,0.9999313354492188,Negative
309,update ubah jam terbang terupdate aplikasi pemberitahuan pemberitahuan via wa sangat rentan scammer jadi saran ubah update harus langsung aplikasi,0,0.9998014569282532,Negative
310,smg selalu optimal utk layan publik,1,0.9994674324989319,Positive
311,guna tahun arti tahun sama makin praktis,0,0.9996926784515381,Negative
312,the best app for booking hotel or transportation,0,0.997732400894165,Negative
313,teman libur mana selalu pakai aplikasi tiket kereta api hotel nyaman tempat wisata love,1,0.9998505115509033,Positive
314,gak pernah kecewa mau beli tiket aja ribet sistem slalu gagal data pesan isi gak tau maksdnya apa please baik apk nya,0,0.9999330043792725,Negative
315,beli tiket pesawat tiba tiba check out harga ubah naik sendiri belum sering begini ulang lg awal begini lg,0,0.9999215602874756,Negative
316,terbang batal enak hati lion air harga tiket waktu pesan jauh hari lebih murah harga tiket hari h maaf kalian lion air hilang langgan kapok pakai kalian,0,0.9998883008956909,Negative
317,cukup mudah proses beli tiket online sibuk kerja mes langsung stasiun bandara mudah orang lihat jadwal berangkat promo tarik tiket sedia online,0,0.9997983574867249,Negative
318,keren pokokx semua urus beres dgn,1,0.9998138546943665,Positive
319,aplikasi bagus kalo diadain dong tiket pelni,1,0.9908248782157898,Positive
320,sangat bantu saat kondisi uang mepet dg aplikasi hotel sesuai budget tipis mantul sahabat setia si budget tipis,1,0.9997438788414001,Positive
321,oke pake banget aplikasiny kalau lebih mirah harga nya,0,0.9998956918716431,Negative
322,kasih bintang harap sama teman teman selamat paru paru dunia,1,0.9998319149017334,Positive
323,sangat bantu terimakasih moga makin sukses,1,0.9998313188552856,Positive
324,ga ad yg the best,1,0.9983868598937988,Positive
325,ayoo dong adain lg eats banyak loh konsumen nya masa pandemi covid selesai terus udahan ayo bukalagi eats nya,1,0.9985238909721375,Positive
326,gak rekomendasi jangan pernah download,0,0.9999127388000488,Negative
327,hallo kak yu libur pantai geopark ciletuh sukabumi inap villa ikbhar ciletuh,0,0.9997991919517517,Negative
328,lebih umum umum hari hari ni memang tak ml,0,0.9997768998146057,Negative
329,proses cepat waktu bayar terlalu singkat,0,0.9999083280563354,Negative
330,aplikasi ganggu terus utk hari tanggal juni,0,0.999915361404419,Negative
331,aplikasi yg banyak menzholimi orang,0,0.999509334564209,Negative
332,p mm g nyedo mm l o see a ppory lj click jl lvhkmpz re b uu l,0,0.9999277591705322,Negative
333,layan sangat cepat tiket lngsg muncul selesai transfer,0,0.9997922778129578,Negative
334,sangat kecewa selalu bayar tepat waktu guna fitur pay virtual number kok input pin virtual numbernya selalu gagal aktif hari yg lalu,0,0.9998723268508911,Negative
335,gak pernah telat bayar selalu on time tp level selalu turun,0,0.9999018907546997,Negative
336,aplikasi sangat bantu user friendly,0,0.9999203681945801,Negative
337,beri banyak diskon donk prioritas,0,0.9798270463943481,Negative
338,cukup bagus sangat bantu sekali,0,0.9999308586120605,Negative
339,oke aplikasi bagus mudah buat guna amin,1,0.998928964138031,Positive
340,harga tera sesuai lanjut bayar khusus citilink contoh tera jt utk orang pas bayar jt donk baik jangan tipu gk gitu cara,0,0.9996745586395264,Negative
341,sangat bantu reservasi yg cepat,1,0.9995855689048767,Positive
342,bigung lihat komentar semua komentar buruk padahal guna puluh tahun ga pernah masalah semua jamin kendali tetap pihak sukses selalu,1,0.8611408472061157,Positive
343,laku beli tiket harap beli belum jadi salah bayar proses bijaksana entah dikmbalikan apa bijak manajemen terima kasih,0,0.9998942613601685,Negative
344,henti iklan ganggu layar hp,0,0.9999157190322876,Negative
345,aplikasi nya bagus mudah cari tiket tempat inap worth it,1,0.9988139867782593,Positive
346,sangat bagus dr fitur pesawat udah lengkap,1,0.9997707009315491,Positive
347,notifikasi promo mati banyak kirim spam email edit ga efek jelas bukan bug sengaja,0,0.999933123588562,Negative
348,mantap moga pertama kali dapet hotel yg muas,1,0.9967999458312988,Positive
349,always be sukses for you,1,0.9997515082359314,Positive
350,harus kalo ngasih limit ga usah batas penggunanaan malah limit beku harus buat langgan se nyaman mungkin dong,0,0.9998948574066162,Negative
351,keren utk mau reschedule mudah cepat,1,0.999805748462677,Positive
352,pesan hotel tiket tuk libur sni jamin praktis trjangkau dpt kupon rekomen bgt,1,0.9998506307601929,Positive
353,sjauh alhmdlillah ckup baik bintang aja dlu trmksh,1,0.999521017074585,Positive
354,emang udah gk menu bioskop apa gimana,0,0.9999197721481323,Negative
355,jelas cepat lugas mudah pengoprasionalnya percaya,0,0.9825184345245361,Negative
356,aplikasi pokok sangat bantu mudah bayar,0,0.9998817443847656,Negative
357,sangt kecewa berat degan kmrin beli tiket papua lampung mmng lbh murah tp pesawat lion dn citilink allah kejam na orang maskapai jg yah gim mu keburu terminal bejuhan kirain jam it benar tepat ternyta cek in d citilink jakarta wkatu jam mana jauh tuju terminal eh tiba malah sdh tutup mana uang pas n akhrna naik trevel lampung malah tambah mahal terimakasih sdh siksa sy,0,0.9999345541000366,Negative
358,bagus pake cuman update apk sering tutup sendiri buka,0,0.999930739402771,Negative
359,aplikasi sangat bagus pesan tiket,1,0.9947339296340942,Positive
360,bintang dulu krn refund tiket selesai,0,0.9998977184295654,Negative
361,buruk lepas tanggung jawab atas keluh customer,0,0.9999258518218994,Negative
362,aplikasi baik sangat bantu traveling mana good poko,1,0.9507794380187988,Positive
363,sangat sukak pakai aplikasi krn sangat mudah ber transaksi traveling k mana aja tks u,1,0.9990949630737305,Positive
364,terimakasih mudah dapat tiket pesawat,1,0.9997697472572327,Positive
365,ribet login nya g rekom app parah,0,0.9999243021011353,Negative
366,top markotop deh pokok lanjut tingkat,0,0.9999032020568848,Negative
367,it s my first time take it easy,0,0.7485970854759216,Negative
368,sangat bantu puas layan mudah transaksi qris mungkin kembang guna transaksi lain,1,0.998022198677063,Positive
369,bagus mudah costumer lihat detail kamar harga,0,0.9990992546081543,Negative
370,sangat buruk masa kit aju refund tolak alas check in padahal perna check in aju jam berangkat sama pihak suru hubung pihak lion nyata uda laku checkin pihak nya sendiri biar ngembalika uang layan buruk sangat buruk main sangat jelek,0,0.999936580657959,Negative
371,moga selalu jaga puasa langgan banyak promo,1,0.9979544878005981,Positive
372,rasa rugi transaksi tiket pesawat karna jadi refun tiket malah suruh bayar biarin kena ojk,0,0.9999195337295532,Negative
373,sumpah game bagus banget game kenal lima bintang ampun keren nya game,1,0.9997562766075134,Positive
374,selalu mudah fumgsional selalu mantap,1,0.99982750415802,Positive
375,mantap sangat bantu user friendly sering in promo gede an,1,0.6678442358970642,Positive
376,dasar saran ortu kata coba pakai nyata memang bantu bgt buat aku ken pulkam pas libur kuliah pernah pas dpt jadi batal maskapai semua bener mudah the best mah moga tetap jadi aplikasi travel percaya,1,0.9998658895492554,Positive
377,pertama kali rental mobil kapok rental mobil dgn supplier bal fast track driver imam zainuri jarak tuju dlm kota taban bal km kena biaya tambah zona rp k kl zona rp k ada pemberitahuan lebih dr drivernya padhl peta layan jelas taban masuk zona layan bkn zona driver jg sengaja lalu jln yg lbh jauh tuju spy bs ot driver sdh isi bensin duluan tdk nota hati kl mau rent ol,0,0.9998457431793213,Negative
378,sangat manfaat guna yg sgt simpel bayar mini market lebih baik kalo fitu simpan uang kayak shopeepay misal transfer uang,1,0.9996365308761597,Positive
379,sy wa yaa ezaeer wes zw sawangan mai a e wa,0,0.9998970031738281,Negative
380,banyak voucher sukaakk bgd thx,1,0.9997630715370178,Positive
381,aplikasi jalan inap yg baik banyak promo discount harga tepat beri refund dana konsumen,1,0.9996170997619629,Positive
382,aplikasi yg bantu dlm mesan baik hotel moga selalu jadi pilih tambah discount souvenir promo guna,1,0.9996832609176636,Positive
383,terimakasih mudah jalan moga jadi baik,1,0.9996656179428101,Positive
384,tiket yg pesan mlah batal maskapai suatu tindak yg rugi konsumen karna uang yg kmbalikan sesuai dngan harga awal beli tiket niat buat app lbih baik hpus app dri playstor sbagai konsumen rasa sngat kecewa sngan playanannya ski trimakasih,0,0.9991065859794617,Negative
385,mahalllll murah aplikasi belah paylatter yg bayar bagus status sehat tiba gak bs pakai pindah aplikasi belah lebih jelas,1,0.6339801549911499,Positive
386,boking tiket paling mudahh t hks,0,0.9993916749954224,Negative
387,sangat kecewa layan waktu berangkat bandara sesuai akibat tiket hangus jadi berangkat khusus citilink sangat kecewa sangat kecewa ringan,0,0.9999337196350098,Negative
388,hati hati buat yg mesen inap murah banyak yg udah gak kerjasama tp iklan kan sama alam minta biaya tambah pas check in,0,0.999626636505127,Negative
389,kalo gak promo gak usah bikin sok promo pas cek promo pas mau pesan langsung hilang promo nya bukan sekali kyg gt udah sering skrang parah kali kalian,0,0.9999293088912964,Negative
390,lebih mudah beli tiket pesawat,1,0.9996308088302612,Positive
391,semua layan jebak jelas syarat syarat pakai jasa paksa pakai jasa sangat jebak recommended order jasa sini,0,0.9999332427978516,Negative
392,thanks for make my business easy,1,0.9998158812522888,Positive
393,harga ubah total harga ubah idr jadi idr mohon periksa rincian harga lanjut bayar,0,0.9998947381973267,Negative
394,terima kasih sesuai dgn apa yg ingin,1,0.9996339082717896,Positive
395,habis update kok malah armada travel yg biasa nya kok jadi ngga jadi nyesel update,0,0.9999338388442993,Negative
396,kasih bintang dulu kalo oke tambah,1,0.9073217511177063,Positive
397,guna iklan selalu ganggu aktifitas puas layan kecewa ganggu iklan nya,0,0.9999370574951172,Negative
398,pergi jadi lbih gampang cari ticket pesawat walaupun sedang hutan yg penting jaring internet,1,0.99822598695755,Positive
399,terimakasih sangat puas dgn layan yg beri kait refund dr tiket voucher gagal terbit yg alami kmrn,1,0.9977765679359436,Positive
400,sangat mudah bantu pilih hotel banyak makasih,1,0.9820802211761475,Positive
401,terkadang harga lebih mahal drpd belah jgn lupa banding pesan,0,0.9997847676277161,Negative
402,sen sini selalu tempat pilih tksi,1,0.999783456325531,Positive
403,mohon bantu proses verifikasi sy laku bayar malah gagal verifikasi sistem sedang baik sy laku lapor jam lalu tp hasil,0,0.9999301433563232,Negative
404,no respect makin lama makin lambat e ticket selalu terbit lama stlh beli,0,0.9999316930770874,Negative
405,maaf ni belum paylater ngk bayar selalu ngebug mau bayar paylater sampe paylater blum buat bayar soal tgihan si walaupun ngk banyak,0,0.9999169111251831,Negative
406,kapok pake paylater baru tadi pagi booking hotel bayar pake paylater jumlah jt siang aju refund mau pakai villa refund tuju tp tetap kena biaya nila total ribu tetap tagih tagih ga pantes aja jt kena biaya k kamar nya bahkan pakai bayar baru td pagi harap hati guna,0,0.9999254941940308,Negative
407,cepat ga ribet moga selalu layan sangat baik,1,0.9951600432395935,Positive
408,aplikasi error ga login cari tiket pesawat mohon baik cepat masalah tiket ku dalam akun ku akun ga login,0,0.999921441078186,Negative
409,aplikasi yg mudah keluar kota,1,0.9590026140213013,Positive
410,aplikasi jelek error melulu tiap klik cari isi maap doank payah,0,0.9999276399612427,Negative
411,aplikasi yg selalu setia tani aku inap hotel cari tiket ka maupun pesawat layan cepat pesan selalu sesuai dgn yg aku pilih pernah aku salah transfer kurang kode booking aku chat nya fast respon banget alhamdulillah kamar yg aku pesan aku bayar kurang transfer kode booking nya terimakasih tahan tingkat terus layan yg baik,1,0.9997014403343201,Positive
412,cara cepat beli tickets thankyou,1,0.9609929323196411,Positive
413,tadi enak bgt bru aktifin paylatter udh dpet pake selalu lancar udh upgrade kok jd turun lg buat andal plah bgini kecewa si,0,0.9997803568840027,Negative
414,mau pesan tiket ganggu mulu pas isi data tumpang,0,0.9999271631240845,Negative
415,penggunaaanya mudah refund proses cepat,0,0.9997984766960144,Negative
416,beli tiket kata dapet poin eh pas udh beli malah poin nol mana kaga jelas,0,0.9998902082443237,Negative
417,sangat bantu pesan hotel tks,1,0.9991263747215271,Positive
418,uda mau bayar sulit bayar kode bayar keluar selalu keluar menu awal terus gimana mau bayar apa sengaja biar nak denda telat bayar,0,0.999923586845398,Negative
419,payleter kurang baik bayar aplikasi bayar,0,0.9999233484268188,Negative
420,kecewa sm masa cek hotel beda tanggal selalu status kamar sedia kalau pakai akun kamar sedia payah nih mending sen voucher hotel aku haha,0,0.9999173879623413,Negative
421,nyata belanja sangat mudah simpel beli tiket pesawat reservasi hotel manfaat bonus point terima kasih lancar tugas tugas jalan pns sukses terima kasih utk dukung lama dlm tugas,1,0.9998551607131958,Positive
422,sangat bantu layan beli tiket online,1,0.9997877478599548,Positive
423,bantu mudah jalan keluar kota,0,0.9998451471328735,Negative
424,moga manfaat buat jg buat orang banyak aamiin,1,0.9998475313186646,Positive
425,oke baik kamar ganti kamar yg bagus sesuai harga terimakasih moga depan makin lebih canggih makin baik layan,1,0.9971767663955688,Positive
426,pas mau bayar pake mbanking mandiri ato bca malah baik pdhal udh war tiket pas udh nunggu waktu biar bs bayar tiba rudah jd baik lg dibenerin dong,1,0.9992209672927856,Positive
427,assalamualaikum moga selamat tuju pulang insha allah jare ceramah amin,1,0.9992945194244385,Positive
428,aplikasi yg tak dua sangatt bantu butuh tiket terbang,0,0.9458959102630615,Negative
429,sangat bantu pesan tiket pesawat terima kasih,1,0.9997695088386536,Positive
430,lebih baik jangn pernah pesan tiket bis d sampe lokasi beda tentu masuk tipu,0,0.9998958110809326,Negative
431,masuk akun ganti handphone gak akses bantu mau bayar tagih paylater takut telat kalo kirim nomer cs biar langsung telfon terimakasih,0,0.999925971031189,Negative
432,banyak kup ga pake banyak point  ga tuker buat apa coba kalo pungsi cuma hias aneh aneh,0,0.9999216794967651,Negative
433,bagus jadi makin mudah aja,0,0.9846234917640686,Negative
434,aja lebih mudah pakai travelola,1,0.9995965361595154,Positive
435,sangat bantu aplikasi treveloka suka guna treveloka mudah segala urus,1,0.9994913339614868,Positive
436,mana nomor telp cs yg telpon via suara kok susah x mahal x suara mau bicara aja gak,0,0.9999347925186157,Negative
437,moga jadi lebih baik lg,1,0.9968405961990356,Positive
438,jangan pernah mau beli tiket bus ga jelas ga respon luar kota situ nomor telepon nya ga respon,0,0.9999350309371948,Negative
439,sangat bagus moga banyak promo,1,0.9910336136817932,Positive
440,tiket udh bayar tiba tiba batal mau reschedule malah aplikasi ganggu terus gimana nih,0,0.9999384880065918,Negative
441,buat hidup lebih warna mudah semua butuh,1,0.9992579817771912,Positive
442,moga allah subbhanahuwataa ala beri mudah berkah,1,0.9998059868812561,Positive
443,bagus tambah beberapa promo lebih tarik,1,0.9436187148094177,Positive
444,apa ganggu kok tiap mau booking tiket balik homepage terus,0,0.9999233484268188,Negative
445,beberapa inap yg kata sdh tdk kerja sama trus uang ngk refund,0,0.9998630285263062,Negative
446,cara gabung jadi mitra at driver gimna cara,1,0.9302107691764832,Positive
447,awal takut beli tiket sini tp nyata amanah,0,0.9876084327697754,Negative
448,aplikasi mudah paham proses mesan tiket aman cepat,1,0.9595649838447571,Positive
449,sulit guna mula tpi masuk aplikasi semua lancar mudah,0,0.9962062835693359,Negative
450,sangat bantu cari hotel booking hotel diskon,0,0.8933538794517517,Negative
451,gimana kasih limit paylater malah gk guna niat gak sih kasih limite nya,0,0.9999364614486694,Negative
452,sangat bantu cari hotel yg banyak discount,1,0.9996424913406372,Positive
453,programernya tolol aplikasi banyak popup bikin lieur ribet,0,0.9999227523803711,Negative
454,sangat bagus mudah banyak promo,0,0.9986172914505005,Negative
455,kok diupdate beli tiket pesawat gk pilih tempat duduk dong bikin pilih tempat duduk kalo udah jadi baru kasih bintang,0,0.999873161315918,Negative
456,layan cepat lebih efisien bagus,0,0.9994351267814636,Negative
457,the best mudah skali dlm pilih travel hotel discon,1,0.9994334578514099,Positive
458,sistem point gak bgt partner jelek tdk untung,0,0.9999113082885742,Negative
459,terimakasih bantu informasi yg ikan,1,0.998043417930603,Positive
460,pesan tiket jadi mudah aman,1,0.9997959733009338,Positive
461,customer service nya mantab benar bantu reschedule,1,0.9968480467796326,Positive
462,aju paylater pasu nama usaha selalu notif masuk nama usaha yg valid padahal alamat nama usaha betul akan sistem kalian jauh lebih tau kerja baik deh sistem usaha kalau gak gak usah sok an pakai vasilitas paylater kalau memang aju aja udah susah,0,0.9922692775726318,Negative
463,info berapa lama proses dana masuk status refund kirim,0,0.9999163150787354,Negative
464,punya limit gak pakai virtual number padahal level platinum dah limit blum pakai persen udah gak pakai aneh,0,0.9999351501464844,Negative
465,baru pertamakali pesan hotel lewat moga benar bagus fasilitas,1,0.999487042427063,Positive
466,ijin ss save desain nya kak,0,0.9997426867485046,Negative
467,update fitur bioskop nya gak yaa,0,0.9999262094497681,Negative
468,baru mu coba mdh n bnyk manfaat nya,0,0.9998124241828918,Negative
469,vexn qsxw jno nb ki mk xw cgb n j kk mmm bb mb x k i see k mm,0,0.9998779296875,Negative
470,baru update lgi minta update update aplikasi terus klo blm fix jngan share biar update bulan sekali lah,0,0.9998427629470825,Negative
471,niat mau coba pake aplikasi krn dlu sering pake apl tp kecewa masa search nya gak pdahal sdh keluar otomatis klik malah notif salah eja hadeeh hapus aja lah aplikasi pake agoda aja klo bgini mah,0,0.9999287128448486,Negative
472,kasih bintang semangat sukses terus,1,0.9997308850288391,Positive
473,jengkel aja soal mau login akun susah paksa login akun yg sama sekali klik pdahal aku mau login akun coba uninstall kali habis waktu jam baru sadar waktu coba login hadap kamera,0,0.9999343156814575,Negative
474,saldo uang cair transfer rekening bank guna paylater kemudian langsung bayar laku refund dana dana refund sebut paylater tagih ditindaklanjuti lebih cepat jangan langgan pergi satu per satu,0,0.9989551305770874,Negative
475,aplikasi baik penuh butuh travel,0,0.9997550845146179,Negative
476,sangat kecewa kalau aju refund aplikasi sampai uang transfer bulan uang pernah masuk rekening dichat malah layan mesin,0,0.9999336004257202,Negative
477,guna banget buat prepare holiday akomodasi ui selalu update fresh bikin betah sama keren,1,0.9998290538787842,Positive
478,libur bookingnya via mudah banyak pilih,1,0.9988716244697571,Positive
479,transaksi mudah pasti berangkat aman terimakasih,1,0.9997473359107971,Positive
480,awas banyak jebak aplikasi mesen tiket tanggal tanggal karna halang hadir masa batas refund uang ditangggal nya kan lucu pesan bayar tanggal nya aplikasi yg penuh jebak makan uang cust cuma cuma,0,0.9998637437820435,Negative
481,update baru akses loading mulu,0,0.9999220371246338,Negative
482,cepat mudah terus banyakin diskon,1,0.9991390705108643,Positive
483,makin lama aplikasi makin berat banyak bug,0,0.999903678894043,Negative
484,mau verifikasi beli aja lama banget padahal internet stabil ampas,0,0.9999340772628784,Negative
485,moga lebih bagus lebih murah,1,0.998853325843811,Positive
486,sejak dulu keluarga klo pergi selalu pesan tiket cara pesan mudah jamin refund walaupun pernah laku pokok lah,1,0.9998196959495544,Positive
487,parah nih paylater tiba beku tlong bantu aktif kalau auto uninstal nih,0,0.9999308586120605,Negative
488,kali kali guna beli tiket pesawat hotel walaupun mungkin sedikit lebih mahal banding aplikasi layan bagus jujur refund reschedule cepat baik,1,0.999099850654602,Positive
489,aplikasi kerennn sangat mudah guna,1,0.9993005990982056,Positive
490,sekarang lamban pei dulu dulu pesan hotel vouchernya cepat keluar sekarang lambat nya minta ampun aplikasi apa,0,0.9999337196350098,Negative
491,ada app sangat bantu dlm mesan tiket semua jd gampang n mudah terima kasih,1,0.9998148083686829,Positive
492,mau bicara cs susah telpon kali yg pon selalu komputer baik cs dulu,0,0.9998644590377808,Negative
493,customer servicenya yg interaktif siap no telpon mesin operator yg arah dg chating operator mesin yg jawab kalau kendala customer pikir sendiri bantu cs yg intrtaktif,1,0.964028000831604,Positive
494,mantap aplikasi sdh lama tau ui nya keren ux nya keren,1,0.9998331069946289,Positive
495,tahun lalu beli tiket lewat shopee tiket kunjung muncul kira shopee pihak alias calo makanya masalah nyata aplikasi ga kalah masalah ah langsung kapok pake,0,0.9999372959136963,Negative
496,sangat bantu kalo mau pesan tilet,1,0.966319739818573,Positive
497,alhmdllh bagus banget buat bantu jalan keluarga,1,0.9998080134391785,Positive
498,cara mudah utk cari hotel mana,1,0.9993922710418701,Positive
499,aplikasi buruk terlalu ribet mutar sana sini kembali dana refund harus nya jadi hak punya dana,0,0.9999234676361084,Negative
500,senang dgn pesan tiket app,1,0.9998216032981873,Positive
501,alhamdulillah proses mudah aman terima kasih,1,0.9997861981391907,Positive
502,biar cari harga yg sesuai kantong,1,0.9995156526565552,Positive
503,sukses selalu klo batal cepat,1,0.9997877478599548,Positive
504,jauh lebih baik kai acces gimana sih bumn,1,0.9879946112632751,Positive
505,jadi lebih gampang bantu ada,1,0.9906361699104309,Positive
506,simpel mudah akses guna prbanyak discont lg dong,0,0.999921441078186,Negative
507,mantap cuma mau daftar paylaternya ribet,0,0.9999080896377563,Negative
508,sangat bantu kunjung kota cari fasilitas upa hotel tranportasi tambah wawas mudah jalan beri pilih akomodasi,0,0.9973821043968201,Negative
509,terimakasih jadi mudah beli tiket,1,0.999764621257782,Positive
510,dah bagus sedikit masuk moga depan saji lebih inklusif dg tambah terang service tumpang disabilitas tera tiket terima kasih,0,0.9992160797119141,Negative
511,lk ky be dew u f ljet p vb l p l my,0,0.999785840511322,Negative
512,iklanya batas sy asik telpon iklan keluar asik main games iklan keluar asik dengar lagu iklan keluar langgan sy sejak resmi online sy kash bintang sy puas dg layananya,0,0.9881567358970642,Negative
513,sangat bantu waktu yg sulit thanks,1,0.7246331572532654,Positive
514,pilih reschedule ubah jadwal berangkat tpi stelah pilih tdk jadwal terbang tgl yg mau ubah stlh pake akun jadwal berangkat sesuai tgl tjuan yg mau tuju jd pksanya utk batal berangkat potong kurang lbih rb dr hrg tiket balek uang jangka wktu bln jd reschedule pajang tipu knsumen aja,0,0.9996552467346191,Negative
515,happiness always also hold on long and healthya barokah from god allah tuhan esa yg maha kuasea okay where on now,1,0.9997946619987488,Positive
516,selalu beri mudah utk cari kamar hotel pergi makas,1,0.9991251826286316,Positive
517,paylater limit turun padahal bayar tepat waktu kocak,0,0.999872088432312,Negative
518,rasa prank awal isi data harga gk ubah klik bayar kok tiba harga naik gk kira dear castumer pleaseee jgn percaya klo tiket murah,0,0.999913215637207,Negative
519,kata poin beli poin aq terus dr dulu lucu,1,0.9979022741317749,Positive
520,fitur auto accept tambah asuransi citihub dg nominal besar kalau jeli kena jebak betmen bayar lebih mahal rb asuransi yg ngga tau scam dg laku tipu rate room aplikasi tulis bintang waktu datang hotel bawah harus dr pihak laku survei layak akomodasi markup harga laen dr kalau pesan langsung hotel banderol jd untung skg udh jrg pake,1,0.9975513815879822,Positive
521,kali beli tiket pesawat sini yg kecewa,0,0.9998760223388672,Negative
522,gimana mau daftar direct mandiri no kartu mandiri aja digit malah minta ajaa pusing deh,0,0.9999269247055054,Negative
523,booking apartemen hari lunas konfirmasi jam check in jam yg info pemilil property lokasi kontak yg cantum justru platform trav jam baru direspon pindah unit bahkan pindah tower minta tunggu jam payah sekali kecewa,0,0.999882698059082,Negative
524,refund lama salah maskapai langgan sangat rugi,0,0.9999067783355713,Negative
525,tulis nasalah koneksi padahal buat buka apk lancar,0,0.9999189376831055,Negative
526,terlalu banyak iklan sisip bagus tampil awal awal aplikasi,0,0.9999125003814697,Negative
527,selalu pakai aplikasi mana sangat bantu mudah transaksi good,1,0.9998131394386292,Positive
528,jadi lebih simpel mudah atur akomodasi saat pergi,1,0.999521017074585,Positive
529,keren sangat bantu kondisi krusial love,1,0.9992595314979553,Positive
530,tiket garuda jkt denpasar tgl juni,1,0.9995003938674927,Positive
531,makin efesien utk transaksi dab hrg makin saing ngapain hrs cari yg,1,0.9957435727119446,Positive
532,tingkat desen aplikasi nya trim,0,0.9997544884681702,Negative
533,akun hp tiba hilang akses biaa akses guna laptop ipad,0,0.9999226331710815,Negative
534,pokok aku mau batalin pesan inap salah pilih waktu kalian paham masalah kalo kalian egois tutup mata peduli langgan henti pakai kalian kalian harus paham klo orang salah pilih tutup mungkin bayar paylatter kalian rasa pakai pesan,0,0.9999057054519653,Negative
535,terimakasih cari solusi ubah jadwal terbang moga depan lebih baik,1,0.9997444748878479,Positive
536,proses mudah banyak harga promo,1,0.9915829300880432,Positive
537,respon aplikasi cepat sangat baik,0,0.9995774626731873,Negative
